id,pert,gene,label
Ddost_Hspa5,Ddost,Hspa5,up
Sel1l_Cdkl3,Sel1l,Cdkl3,none
Ss18_Calr,Ss18,Calr,none
Sec63_Fpr2,Sec63,Fpr2,up
Traf6_Il1b,Traf6,Il1b,down
Ikzf1_Rhoc,Ikzf1,Rhoc,up
Nelfcd_Ftl1,Nelfcd,Ftl1,up
Sel1l_Hsp90b1,Sel1l,Hsp90b1,up
Dpy30_S100a10,Dpy30,S100a10,none
Ehmt2_Dnmt3l,Ehmt2,Dnmt3l,up
Dad1_Ddit3,Dad1,Ddit3,up
Mau2_Psma6,Mau2,Psma6,down
Ehmt2_Cd69,Ehmt2,Cd69,none
Ptpn2_Hsp90b1,Ptpn2,Hsp90b1,none
Cop1_Hsp90ab1,Cop1,Hsp90ab1,down
Runx1_S100a10,Runx1,S100a10,up
Snx13_Tbc1d15,Snx13,Tbc1d15,none
Mtor_Lgals1,Mtor,Lgals1,down
Cnot2_Rsad2,Cnot2,Rsad2,up
Cul3_Il4i1,Cul3,Il4i1,none
Syvn1_Herpud1,Syvn1,Herpud1,up
Wdr1_Alox5ap,Wdr1,Alox5ap,down
Nelfcd_Ctsl,Nelfcd,Ctsl,up
Stag2_Zfp811,Stag2,Zfp811,up
Rpp21_Lgals3,Rpp21,Lgals3,none
Fth1_Prdx1,Fth1,Prdx1,up
Yrdc_Lmna,Yrdc,Lmna,none
Rbm14_Alcam,Rbm14,Alcam,none
Nckap1l_Ms4a6b,Nckap1l,Ms4a6b,none
Taf5l_Npy,Taf5l,Npy,down
Ss18_C1qb,Ss18,C1qb,down
Dad1_Zfp462,Dad1,Zfp462,none
Hsp90b1_Saa3,Hsp90b1,Saa3,down
Orc4_Ankrd37,Orc4,Ankrd37,down
Rela_Ddit3,Rela,Ddit3,none
Sart3_Sdc1,Sart3,Sdc1,none
Nckap1l_Rnf213,Nckap1l,Rnf213,none
Dhx15_Ftl1,Dhx15,Ftl1,up
Tlr4_Zfp462,Tlr4,Zfp462,none
Cop1_Eif5a,Cop1,Eif5a,down
Traf6_Malt1,Traf6,Malt1,down
Snrnp70_Gusb,Snrnp70,Gusb,up
Ints1_Rusc2,Ints1,Rusc2,none
Nelfb_Gdf15,Nelfb,Gdf15,none
Elavl1_Actb,Elavl1,Actb,down
Nprl2_Fcgr2b,Nprl2,Fcgr2b,none
Fbxo11_Ccdc141,Fbxo11,Ccdc141,none
Elavl1_Hpgds,Elavl1,Hpgds,none
Hyou1_Chchd10,Hyou1,Chchd10,none
Rrp1_Upp1,Rrp1,Upp1,none
Sephs1_Stmn1,Sephs1,Stmn1,none
Mta2_Dnajc1,Mta2,Dnajc1,down
Qars_Gtpbp2,Qars,Gtpbp2,up
Msto1_Ccnd1,Msto1,Ccnd1,none
Rhoa_Klf9,Rhoa,Klf9,none
Qars_Zup1,Qars,Zup1,none
Bap1_Mmp12,Bap1,Mmp12,none
Pik3r4_Actb,Pik3r4,Actb,down
Ppp6c_Socs3,Ppp6c,Socs3,none
Dda1_Stmn1,Dda1,Stmn1,none
Tbc1d10b_Fgl2,Tbc1d10b,Fgl2,none
Fli1_Cd72,Fli1,Cd72,down
Chmp5_Gm39556,Chmp5,Gm39556,none
Oxsr1_Klhl35,Oxsr1,Klhl35,none
Pik3r4_Arhgap31,Pik3r4,Arhgap31,none
Rps26_Cd72,Rps26,Cd72,none
Pten_Cpe,Pten,Cpe,up
Junb_Lmna,Junb,Lmna,up
Prpf6_1700007L15Rik,Prpf6,1700007L15Rik,none
Ptpn2_Serp1,Ptpn2,Serp1,none
Ddost_Endod1,Ddost,Endod1,none
Rbm15_Ncoa4,Rbm15,Ncoa4,up
Smg5_Gadd45g,Smg5,Gadd45g,up
Rpp21_Sars,Rpp21,Sars,up
Dpm1_Me1,Dpm1,Me1,down
Atp6v1a_Dock10,Atp6v1a,Dock10,up
Tlr4_Fxyd2,Tlr4,Fxyd2,none
Snx14_Vegfb,Snx14,Vegfb,up
Sec62_Lst1,Sec62,Lst1,up
Kars_Sqstm1,Kars,Sqstm1,none
Fbxo11_1110038B12Rik,Fbxo11,1110038B12Rik,none
Rps3_Cd36,Rps3,Cd36,up
Mcm4_Tnfrsf21,Mcm4,Tnfrsf21,up
Dpm1_Tfec,Dpm1,Tfec,none
Nckap1l_Ifih1,Nckap1l,Ifih1,none
Vps39_Hivep2,Vps39,Hivep2,none
Rbm15_Naglu,Rbm15,Naglu,up
Syvn1_Plpp3,Syvn1,Plpp3,none
Dpy30_B3gnt8,Dpy30,B3gnt8,none
Actl6a_Gapdh,Actl6a,Gapdh,none
Cmtr1_Igtp,Cmtr1,Igtp,up
Ctdnep1_Pmepa1,Ctdnep1,Pmepa1,up
Wdr3_Mthfd1,Wdr3,Mthfd1,none
Dcaf7_Chml,Dcaf7,Chml,none
Spop_Trim69,Spop,Trim69,none
Hnrnpu_Blvrb,Hnrnpu,Blvrb,none
Urm1_Hmox1,Urm1,Hmox1,down
Med29_Itgal,Med29,Itgal,up
Pias1_Rap2a,Pias1,Rap2a,up
Dhx15_H3f3b,Dhx15,H3f3b,up
Sel1l_Manf,Sel1l,Manf,up
Sec62_Ppp1r12b,Sec62,Ppp1r12b,none
Cpsf4_ENSMUSG00000121399,Cpsf4,ENSMUSG00000121399,up
Cdc123_Gtpbp2,Cdc123,Gtpbp2,up
Vps33a_Nop58,Vps33a,Nop58,none
Urm1_Mthfd2,Urm1,Mthfd2,up
Cbll1_Prdx6,Cbll1,Prdx6,none
Dpm1_Gm26555,Dpm1,Gm26555,none
Snapc3_Rnf149,Snapc3,Rnf149,none
Nprl2_Smim36,Nprl2,Smim36,up
Setd2_Stap1,Setd2,Stap1,down
Dhx15_Gm56735,Dhx15,Gm56735,none
Med20_Osbpl3,Med20,Osbpl3,none
Tbc1d10b_Ctsc,Tbc1d10b,Ctsc,down
Dcaf13_Uchl1,Dcaf13,Uchl1,down
Snrnp70_Gm15987,Snrnp70,Gm15987,none
Rcl1_Cotl1,Rcl1,Cotl1,down
Nelfa_Pf4,Nelfa,Pf4,up
Atp6v1a_Tlr3,Atp6v1a,Tlr3,none
Plrg1_Kitl,Plrg1,Kitl,up
Ddx41_Oard1,Ddx41,Oard1,none
Dync1i2_Gm9484,Dync1i2,Gm9484,none
Vps18_Gpnmb,Vps18,Gpnmb,up
Nop16_Ifih1,Nop16,Ifih1,up
Rhoa_S100a1,Rhoa,S100a1,none
Hspa4_Il15,Hspa4,Il15,none
Derl2_Creld2,Derl2,Creld2,up
Pias1_Irf2bp2,Pias1,Irf2bp2,down
Ikbkb_Atr,Ikbkb,Atr,none
Tyk2_Ifi44,Tyk2,Ifi44,down
Fth1_Actb,Fth1,Actb,none
Myd88_Ifitm2,Myd88,Ifitm2,down
Ube2h_Tmem231,Ube2h,Tmem231,none
Nelfa_Irgm1,Nelfa,Irgm1,up
Srcap_Nckap1,Srcap,Nckap1,none
Wdr70_H2-Ab1,Wdr70,H2-Ab1,none
Setd2_Fcgr2b,Setd2,Fcgr2b,none
Ikbkb_Ifit3,Ikbkb,Ifit3,none
Ints1_Cd36,Ints1,Cd36,none
Wnk1_Lgals1,Wnk1,Lgals1,none
Slc33a1_Ifih1,Slc33a1,Ifih1,none
Klf6_Ly9,Klf6,Ly9,up
Snapc3_Tlr2,Snapc3,Tlr2,none
Ints1_Hspb1,Ints1,Hspb1,up
Prpf6_S100a10,Prpf6,S100a10,none
Mbtps2_Aif1,Mbtps2,Aif1,down
Stag2_Ppfibp2,Stag2,Ppfibp2,up
Mbd2_Itgal,Mbd2,Itgal,down
Nprl2_Ifit3,Nprl2,Ifit3,none
Cct7_Prdx5,Cct7,Prdx5,down
Ctdspl2_C3,Ctdspl2,C3,down
Dcaf7_Oasl1,Dcaf7,Oasl1,down
Srsf7_Ifi44,Srsf7,Ifi44,none
Prpf40a_Rabac1,Prpf40a,Rabac1,up
Snx13_Atf6,Snx13,Atf6,none
Rpn2_Gm36874,Rpn2,Gm36874,none
Sptlc1_B4galt5,Sptlc1,B4galt5,up
Yrdc_Trib3,Yrdc,Trib3,up
Tcp1_Fcgr2b,Tcp1,Fcgr2b,down
Gins3_Tmcc3,Gins3,Tmcc3,none
Meaf6_H2-T22,Meaf6,H2-T22,down
Cct3_Prdx5,Cct3,Prdx5,down
Kars_Ccl9,Kars,Ccl9,down
Cnot2_Sorl1,Cnot2,Sorl1,none
Acin1_Lmna,Acin1,Lmna,none
Junb_Rftn1,Junb,Rftn1,down
Ddx5_Sqstm1,Ddx5,Sqstm1,none
Ap3b1_Lgals3,Ap3b1,Lgals3,up
Strap_Il15,Strap,Il15,none
Mideas_Hspa1a,Mideas,Hspa1a,none
Atxn7l3_Cd63,Atxn7l3,Cd63,none
Rtf1_Gm56955,Rtf1,Gm56955,up
Gosr2_Pck2,Gosr2,Pck2,up
Plrg1_Il15,Plrg1,Il15,up
Chmp5_Bcl2a1a,Chmp5,Bcl2a1a,none
Vps33a_Creg1,Vps33a,Creg1,up
Nol10_Calr,Nol10,Calr,down
Vps41_Selenow,Vps41,Selenow,down
Ccdc22_Pilra,Ccdc22,Pilra,down
Rack1_AA467197,Rack1,AA467197,none
Gosr2_Timp2,Gosr2,Timp2,none
Bloc1s1_Selenow,Bloc1s1,Selenow,down
Wdr43_Asns,Wdr43,Asns,none
Rrp1_Gm15987,Rrp1,Gm15987,up
Oxsr1_Hsp90b1,Oxsr1,Hsp90b1,none
Snapc3_Cav1,Snapc3,Cav1,none
Dpm3_C3,Dpm3,C3,none
Sptlc1_E230032D23Rik,Sptlc1,E230032D23Rik,none
Smc3_Slamf9,Smc3,Slamf9,none
Nfkbiz_Acod1,Nfkbiz,Acod1,none
Atg101_Fxyd2,Atg101,Fxyd2,none
Urm1_Gfpt1,Urm1,Gfpt1,none
Atp6v1b2_Tpi1,Atp6v1b2,Tpi1,none
Trappc8_Tbc1d15,Trappc8,Tbc1d15,up
Taf5l_Gm31005,Taf5l,Gm31005,none
Mtor_Saa3,Mtor,Saa3,none
Cmtr1_Trem2,Cmtr1,Trem2,none
Rbm15_Pf4,Rbm15,Pf4,none
Vps33a_Gm57341,Vps33a,Gm57341,none
Sec63_Rpn1,Sec63,Rpn1,up
Med29_Traf1,Med29,Traf1,none
Wtap_Timp2,Wtap,Timp2,none
Tnfaip3_Calr,Tnfaip3,Calr,none
Ddost_Ttll12,Ddost,Ttll12,none
Fbxo11_Ctsl,Fbxo11,Ctsl,none
Bap1_Apbb1ip,Bap1,Apbb1ip,up
Runx1_Stx3,Runx1,Stx3,none
Sptssa_Ifitm6,Sptssa,Ifitm6,up
Sptssa_Ccnd1,Sptssa,Ccnd1,up
Derl2_Snhg1,Derl2,Snhg1,none
Nrbf2_Ddit3,Nrbf2,Ddit3,none
Ylpm1_Col1a2,Ylpm1,Col1a2,none
Ippk_Ifit3b,Ippk,Ifit3b,up
Dync1i2_Saa3,Dync1i2,Saa3,none
Snrnp27_Ifitm6,Snrnp27,Ifitm6,up
Qars_Cd36,Qars,Cd36,none
Rhoa_Cd44,Rhoa,Cd44,up
Hsp90b1_C3,Hsp90b1,C3,none
Zfp36_Traf1,Zfp36,Traf1,down
Mcm4_Ppat,Mcm4,Ppat,none
Nckap1l_Ckb,Nckap1l,Ckb,none
Srcap_Oser1,Srcap,Oser1,up
Mbtps2_Rit1,Mbtps2,Rit1,none
Fth1_Rnf103,Fth1,Rnf103,none
Tmem258_Selenow,Tmem258,Selenow,none
Rbm15_Oasl1,Rbm15,Oasl1,none
Prpf40a_Cyb5r1,Prpf40a,Cyb5r1,none
Hyou1_Smpdl3a,Hyou1,Smpdl3a,up
Cdkn1a_Blvrb,Cdkn1a,Blvrb,none
Setd2_Calr,Setd2,Calr,none
Ddx6_Csf2rb,Ddx6,Csf2rb,none
Virma_Plpp3,Virma,Plpp3,up
Rab7_Tnfrsf22,Rab7,Tnfrsf22,none
Prpf40a_Grsf1,Prpf40a,Grsf1,none
Actl6a_Mars1,Actl6a,Mars1,none
Srcap_Blvrb,Srcap,Blvrb,none
Nop16_Mier3,Nop16,Mier3,none
Gosr2_Polr2a,Gosr2,Polr2a,none
Klf6_Psma6,Klf6,Psma6,none
Stk11_Cd14,Stk11,Cd14,up
Mnt_Selplg,Mnt,Selplg,down
Gspt1_Cmpk2,Gspt1,Cmpk2,none
Slc33a1_AA467197,Slc33a1,AA467197,none
Sec63_Fcgr2b,Sec63,Fcgr2b,none
Rpn2_Creld2,Rpn2,Creld2,up
Cwc15_Rap2a,Cwc15,Rap2a,none
Wdr70_H3c15,Wdr70,H3c15,up
Alg2_Igf1,Alg2,Igf1,none
Rps26_1700017B05Rik,Rps26,1700017B05Rik,none
Snx14_Gapdh,Snx14,Gapdh,none
Tlr4_Uchl1,Tlr4,Uchl1,none
Ss18_H2-M2,Ss18,H2-M2,down
Tcp1_AA467197,Tcp1,AA467197,down
Elavl1_Cotl1,Elavl1,Cotl1,none
Strap_Lgals3,Strap,Lgals3,none
Gspt1_Acer3,Gspt1,Acer3,up
Jak1_Gm10785,Jak1,Gm10785,none
Rpl10_H3f3b,Rpl10,H3f3b,up
Stag2_Zzef1,Stag2,Zzef1,none
Klf6_Cd9,Klf6,Cd9,none
Ube2h_Gpnmb,Ube2h,Gpnmb,none
Scap_Rapgef5,Scap,Rapgef5,none
Rbm14_Slc9b2,Rbm14,Slc9b2,none
Stk11_Oasl1,Stk11,Oasl1,none
Nop16_Nfe2l2,Nop16,Nfe2l2,none
Cog3_Mthfs,Cog3,Mthfs,none
Pfdn6_Cep295,Pfdn6,Cep295,none
Uvrag_Abca1,Uvrag,Abca1,none
Rnf40_Shb,Rnf40,Shb,none
Atp6v1a_Pkn3,Atp6v1a,Pkn3,none
Mafb_Il1b,Mafb,Il1b,up
Cct3_Iqgap2,Cct3,Iqgap2,none
Bloc1s1_Hspa5,Bloc1s1,Hspa5,none
Ccdc22_Sephs2,Ccdc22,Sephs2,down
Mcm4_Ppm1k,Mcm4,Ppm1k,up
Dcaf13_Prr13,Dcaf13,Prr13,none
Wdr70_C1qb,Wdr70,C1qb,none
Mtor_Ppm1g,Mtor,Ppm1g,none
Ash2l_Dynlt2a2,Ash2l,Dynlt2a2,none
Setd2_Cd164,Setd2,Cd164,up
Snx14_Syngr1,Snx14,Syngr1,up
Ric1_Mmp12,Ric1,Mmp12,none
Tut1_Gm14762,Tut1,Gm14762,none
Tnfrsf1a_Fos,Tnfrsf1a,Fos,up
Usp39_Btg1,Usp39,Btg1,up
Tnfaip3_Sqstm1,Tnfaip3,Sqstm1,up
Yy1_Hsd17b10,Yy1,Hsd17b10,down
Actr10_Irf1,Actr10,Irf1,up
Cmtr1_Rinl,Cmtr1,Rinl,none
Fermt3_Dnajb9,Fermt3,Dnajb9,none
Prpf19_Ifit2,Prpf19,Ifit2,up
Nol10_Slamf9,Nol10,Slamf9,down
Nprl2_Ralgds,Nprl2,Ralgds,down
Tbk1_Slc16a3,Tbk1,Slc16a3,up
Nol10_B3gnt8,Nol10,B3gnt8,none
Wdr3_Eif5,Wdr3,Eif5,up
Zbtb17_Itgb5,Zbtb17,Itgb5,none
Xpo1_Xpo1,Xpo1,Xpo1,up
Ap3b1_Rp2,Ap3b1,Rp2,down
Ptpn11_Inhba,Ptpn11,Inhba,up
Sec63_Selenop,Sec63,Selenop,up
Ehmt2_Cd72,Ehmt2,Cd72,none
Wdr43_Arfgef2,Wdr43,Arfgef2,none
Rps5_Ms4a4c,Rps5,Ms4a4c,none
Cdc123_Ddit3,Cdc123,Ddit3,up
Mbd2_Uevld,Mbd2,Uevld,none
Lamtor2_Gm57397,Lamtor2,Gm57397,none
Rps5_Eif5,Rps5,Eif5,up
Nkap_Il15,Nkap,Il15,up
Csnk1a1_Fcgr2b,Csnk1a1,Fcgr2b,none
Pias1_Dusp5,Pias1,Dusp5,down
Ube2h_Asns,Ube2h,Asns,none
Tbk1_Calhm6,Tbk1,Calhm6,none
Nrbf2_Uchl1,Nrbf2,Uchl1,none
Tyk2_Ms4a4c,Tyk2,Ms4a4c,down
Vps18_Cd63,Vps18,Cd63,up
Ptpa_Fcgr2b,Ptpa,Fcgr2b,down
Uxt_Creg1,Uxt,Creg1,up
Vps18_Selenow,Vps18,Selenow,down
Scap_Il7r,Scap,Il7r,up
Ptpn2_Ccdc63,Ptpn2,Ccdc63,none
Ric1_Gm8369,Ric1,Gm8369,none
Smc3_Btg1,Smc3,Btg1,none
Dpy30_Marcksl1,Dpy30,Marcksl1,none
Cdkn1a_Hmgb2,Cdkn1a,Hmgb2,up
Dcaf13_Marcksl1,Dcaf13,Marcksl1,none
Hsp90ab1_S100a10,Hsp90ab1,S100a10,none
Hspa4_Saa3,Hspa4,Saa3,none
Mms22l_Elk3,Mms22l,Elk3,none
Kars_Ckb,Kars,Ckb,down
Prpf6_Trem2,Prpf6,Trem2,none
Ube2h_Ptma,Ube2h,Ptma,down
Tnfrsf1a_Actb,Tnfrsf1a,Actb,none
Nckap1l_Ddx10,Nckap1l,Ddx10,down
Dhx15_Gm21188,Dhx15,Gm21188,none
Rptor_Ccl9,Rptor,Ccl9,none
Mnt_Ctsf,Mnt,Ctsf,up
Srsf7_Slamf9,Srsf7,Slamf9,none
Derl2_Gm44672,Derl2,Gm44672,none
Ddx41_Taok3,Ddx41,Taok3,up
Snx13_Smpdl3a,Snx13,Smpdl3a,up
Stag2_1110038B12Rik,Stag2,1110038B12Rik,none
Rps5_Alox5ap,Rps5,Alox5ap,down
Snrnp70_Fxyd2,Snrnp70,Fxyd2,up
Nckap1l_Egln1,Nckap1l,Egln1,none
Atg101_Rsad2,Atg101,Rsad2,up
Smg5_Cox6a2,Smg5,Cox6a2,none
Eftud2_Dennd6a,Eftud2,Dennd6a,none
Bloc1s1_Gm15512,Bloc1s1,Gm15512,none
Rptor_Serpinb6b,Rptor,Serpinb6b,none
Tnfrsf1a_Evi2b,Tnfrsf1a,Evi2b,up
Med20_Dnase1l1,Med20,Dnase1l1,none
Ndc80_Csf3r,Ndc80,Csf3r,none
Tbc1d10b_Cdkl3,Tbc1d10b,Cdkl3,none
Cul3_Ctsh,Cul3,Ctsh,none
Mbtps2_A130051J06Rik,Mbtps2,A130051J06Rik,none
Mta2_C1qbp,Mta2,C1qbp,none
Ptpa_Rab11fip1,Ptpa,Rab11fip1,none
Mtor_Abca1,Mtor,Abca1,up
Nob1_Gm2396,Nob1,Gm2396,none
Usp39_Tlr2,Usp39,Tlr2,none
Urm1_Prdx1,Urm1,Prdx1,down
Sec62_H2-M2,Sec62,H2-M2,up
Rps5_Cd36,Rps5,Cd36,up
Ikbkb_BC005537,Ikbkb,BC005537,up
Sec62_Serp1,Sec62,Serp1,none
Cct2_BC005537,Cct2,BC005537,up
Cdc42_S100a10,Cdc42,S100a10,none
Myd88_Ckb,Myd88,Ckb,none
Rpn2_Gpr84,Rpn2,Gpr84,none
Nop16_Lgals3,Nop16,Lgals3,none
Rbck1_H2-Q7,Rbck1,H2-Q7,none
Pdcd10_Cd44,Pdcd10,Cd44,up
Rbm14_Ccng1,Rbm14,Ccng1,none
Rps26_Eif5,Rps26,Eif5,up
Ctdnep1_Ccl7,Ctdnep1,Ccl7,down
Dad1_Pdia3,Dad1,Pdia3,up
Srcap_Ifrd2,Srcap,Ifrd2,none
Rab7_Bach1,Rab7,Bach1,none
Myd88_Actb,Myd88,Actb,none
Qars_Hipk1,Qars,Hipk1,up
Snrnp70_Ms4a4a,Snrnp70,Ms4a4a,none
Cul3_Dip2c,Cul3,Dip2c,none
Adnp_Prss50,Adnp,Prss50,up
Dad1_Lipa,Dad1,Lipa,up
Il10ra_Otud1,Il10ra,Otud1,none
Smc3_4930484I04Rik,Smc3,4930484I04Rik,none
Taf5l_Pgk1,Taf5l,Pgk1,down
Bloc1s1_Eif5,Bloc1s1,Eif5,none
Mms22l_Cd300lb,Mms22l,Cd300lb,up
Trem2_Prrc2b,Trem2,Prrc2b,none
Cct2_Exosc5,Cct2,Exosc5,none
Dcaf7_Cd36,Dcaf7,Cd36,down
Hyou1_Hsp90b1,Hyou1,Hsp90b1,up
Mafb_Picalm,Mafb,Picalm,none
Wtap_Plpp3,Wtap,Plpp3,up
Meaf6_Rap2a,Meaf6,Rap2a,none
Mcm4_Creg1,Mcm4,Creg1,none
Pfdn6_Cotl1,Pfdn6,Cotl1,none
Sel1l_Hspa1b,Sel1l,Hspa1b,none
Rb1cc1_Gbp8,Rb1cc1,Gbp8,none
Cog8_Btg1,Cog8,Btg1,up
Zfp710_Selenow,Zfp710,Selenow,none
Rps19_Fxyd5,Rps19,Fxyd5,down
Nob1_Uchl1,Nob1,Uchl1,down
Smg5_Snhg1,Smg5,Snhg1,up
Wnk1_Ero1a,Wnk1,Ero1a,none
Ippk_Iigp1,Ippk,Iigp1,up
Usp39_Fxyd2,Usp39,Fxyd2,up
Traf6_Selenow,Traf6,Selenow,none
Cmtr1_Gadd45b,Cmtr1,Gadd45b,up
Dpy30_Gpnmb,Dpy30,Gpnmb,none
Hspa4_Hmox1,Hspa4,Hmox1,none
Sec62_Adam8,Sec62,Adam8,down
Dcaf7_Phlda3,Dcaf7,Phlda3,none
Rcl1_Abca1,Rcl1,Abca1,up
Brd2_Bnip3,Brd2,Bnip3,none
Taf5l_Hmox1,Taf5l,Hmox1,down
Nkap_S100a1,Nkap,S100a1,none
Rpn2_Ddit3,Rpn2,Ddit3,up
Junb_Gbf1,Junb,Gbf1,none
Brd2_Actb,Brd2,Actb,none
Derl2_Igsf8,Derl2,Igsf8,none
Sart3_Ftl1,Sart3,Ftl1,up
Brd2_Prdx1,Brd2,Prdx1,up
Snx14_Cxcl14,Snx14,Cxcl14,none
Ric1_Il6,Ric1,Il6,up
Syvn1_Creld2,Syvn1,Creld2,up
Ap3b1_Mcm6,Ap3b1,Mcm6,none
Lamtor2_Selenow,Lamtor2,Selenow,none
Tlr4_Saa3,Tlr4,Saa3,down
Ube2h_Arhgap6,Ube2h,Arhgap6,none
Cct2_Cyb561,Cct2,Cyb561,none
Rpl35_Sqstm1,Rpl35,Sqstm1,none
Rb1cc1_Akr1a1,Rb1cc1,Akr1a1,up
Mideas_Ccnd1,Mideas,Ccnd1,up
Mafb_Lmna,Mafb,Lmna,none
Ylpm1_Timp2,Ylpm1,Timp2,up
Ppp6c_AI839979,Ppp6c,AI839979,none
Hspa4_Hspa1a,Hspa4,Hspa1a,up
Rps19_1110038B12Rik,Rps19,1110038B12Rik,up
Fli1_C1qb,Fli1,C1qb,down
Cog5_Glrx,Cog5,Glrx,none
Alg2_Manf,Alg2,Manf,up
Il10rb_Rasgef1b,Il10rb,Rasgef1b,up
Smg5_Zfas1,Smg5,Zfas1,up
Tbc1d10b_Creg1,Tbc1d10b,Creg1,none
Vps33a_Rell1,Vps33a,Rell1,none
Ddx41_Osbpl8,Ddx41,Osbpl8,up
Yrdc_Slc4a7,Yrdc,Slc4a7,none
Tnfrsf1a_Osbpl8,Tnfrsf1a,Osbpl8,none
Tnfaip3_Ifi206,Tnfaip3,Ifi206,none
Srcap_Lpxn,Srcap,Lpxn,none
Dda1_Vcan,Dda1,Vcan,none
Cop1_Wdr75,Cop1,Wdr75,none
Cd14_Fscn1,Cd14,Fscn1,down
Trem2_Ly6a,Trem2,Ly6a,none
Nob1_C1qb,Nob1,C1qb,none
Elavl1_Nampt,Elavl1,Nampt,none
Med25_Scpep1,Med25,Scpep1,none
Zbtb17_Mtmr10,Zbtb17,Mtmr10,none
Actr10_Maf,Actr10,Maf,none
Sptlc1_Tmem176b,Sptlc1,Tmem176b,none
Mnt_Cry1,Mnt,Cry1,up
Cog5_Fh1,Cog5,Fh1,down
Rbck1_Bcl2a1d,Rbck1,Bcl2a1d,down
Wdr5_Gclm,Wdr5,Gclm,none
Rragc_Cd63,Rragc,Cd63,up
Meaf6_Prdx1,Meaf6,Prdx1,up
Ddx6_Folr2,Ddx6,Folr2,up
Hspa4_Map4k3,Hspa4,Map4k3,down
Wdr5_Acod1,Wdr5,Acod1,down
Nfkbiz_Lipa,Nfkbiz,Lipa,none
Ippk_Cd200r1,Ippk,Cd200r1,none
Cnot2_Ust,Cnot2,Ust,down
Wdr3_BC005537,Wdr3,BC005537,up
Ptpn11_H2-Q7,Ptpn11,H2-Q7,up
Gtf2a2_Saa3,Gtf2a2,Saa3,down
Trappc8_Pck2,Trappc8,Pck2,up
Srcap_Timp2,Srcap,Timp2,up
Tmem258_Pdia3,Tmem258,Pdia3,up
Ddost_Hsp90b1,Ddost,Hsp90b1,up
Mau2_Lipa,Mau2,Lipa,up
Ccdc22_Lipa,Ccdc22,Lipa,none
Uvrag_Gpnmb,Uvrag,Gpnmb,up
Rptor_Mt2,Rptor,Mt2,none
Stag2_Ddit3,Stag2,Ddit3,none
Atp6v1e1_Gdf15,Atp6v1e1,Gdf15,up
Tgif1_Polr2g,Tgif1,Polr2g,up
Cop1_Zfp811,Cop1,Zfp811,none
Urm1_Dnajc3,Urm1,Dnajc3,none
Dpm1_Adgb,Dpm1,Adgb,none
Rbck1_Rapgef5,Rbck1,Rapgef5,up
Stag2_Saa3,Stag2,Saa3,none
Kdsr_Npy,Kdsr,Npy,none
Jtb_Pck2,Jtb,Pck2,up
Srcap_Mir22hg,Srcap,Mir22hg,none
Atp6v1b2_Selenow,Atp6v1b2,Selenow,down
Spop_Selenow,Spop,Selenow,none
Cog8_Lrrc25,Cog8,Lrrc25,down
Snapc3_D3Ertd751e,Snapc3,D3Ertd751e,none
Ube2h_Anxa3,Ube2h,Anxa3,up
Pfdn6_Pcdh7,Pfdn6,Pcdh7,none
Ube2h_Pnp,Ube2h,Pnp,down
Mcm4_Selplg,Mcm4,Selplg,none
Cog3_Etnk1,Cog3,Etnk1,none
Rtf1_Scfd2,Rtf1,Scfd2,none
Dcaf13_Gbp8,Dcaf13,Gbp8,up
Ric1_Gaa,Ric1,Gaa,none
Ash2l_Gpx4,Ash2l,Gpx4,none
Gosr2_Ifih1,Gosr2,Ifih1,none
Trrap_Il1b,Trrap,Il1b,none
Actl6a_Fzd1,Actl6a,Fzd1,up
Ippk_Fabp4,Ippk,Fabp4,none
Gosr2_Gpnmb,Gosr2,Gpnmb,none
Ippk_Ccng1,Ippk,Ccng1,none
Chmp3_Ccrl2,Chmp3,Ccrl2,up
Mms22l_AA467197,Mms22l,AA467197,none
Tbk1_Rftn1,Tbk1,Rftn1,none
Mideas_Map2k6,Mideas,Map2k6,up
Stag2_Reps1,Stag2,Reps1,up
Dync1i2_Large1,Dync1i2,Large1,up
Hsp90b1_Lgals3,Hsp90b1,Lgals3,up
Nrbf2_Akr1c13,Nrbf2,Akr1c13,none
Sec63_C1qb,Sec63,C1qb,none
Rragc_1700113A16Rik,Rragc,1700113A16Rik,none
Vps18_Calca,Vps18,Calca,none
Atp6v1a_Cxcl2,Atp6v1a,Cxcl2,up
Atp6v1a_Rchy1,Atp6v1a,Rchy1,none
Nop16_Il15,Nop16,Il15,up
Rps26_Tlr3,Rps26,Tlr3,up
Cop1_Ggta1,Cop1,Ggta1,up
Oxsr1_Lancl3,Oxsr1,Lancl3,up
Junb_Hsp90ab1,Junb,Hsp90ab1,none
Rab7_Arhgap10,Rab7,Arhgap10,down
Stag2_Mt1,Stag2,Mt1,up
Vps18_Prdx1,Vps18,Prdx1,up
Gpn2_Zfp422,Gpn2,Zfp422,none
Spout1_Etnk1,Spout1,Etnk1,up
Rrp1_Nup62,Rrp1,Nup62,up
Ptpa_Sec11c,Ptpa,Sec11c,up
Srcap_Dis3l2,Srcap,Dis3l2,down
Rnf40_Akt3,Rnf40,Akt3,up
Hnrnpu_Calhm6,Hnrnpu,Calhm6,none
Pik3r4_Cd72,Pik3r4,Cd72,down
Dpy30_Malt1,Dpy30,Malt1,none
Actr10_Adam8,Actr10,Adam8,none
